external_id,name,email,phone,plan,monthly_revenue,contract_length_months,signup_date,contract_end_date,last_activity_date,logins_last_30d,feature_usage_score,support_tickets_open,support_tickets_total,nps_score,billing_issues_count,country,industry,company_size,is_churned,churned_at
4795-UXVCJ,Telco-4795-UXVCJ,,,growth,19.8,12,2021-11-26,2024-11-10,2024-01-15,3,12.5,0,2,,0,US,Telecommunications,,false,
9777-IQHWP,Telco-9777-IQHWP,,,enterprise,93.4,24,2018-10-13,2024-09-11,2024-01-15,15,62.5,0,5,,0,US,Telecommunications,,false,
0947-MUGVO,Telco-0947-MUGVO,,,starter,73.65,,2022-05-25,,2023-12-16,4,25.0,0,1,,2,US,Telecommunications,,true,2024-01-15
9944-HKVVB,Telco-9944-HKVVB,,,starter,95.1,,2023-10-17,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
4124-MMETB,Telco-4124-MMETB,,,starter,94.65,,2022-03-26,,2023-12-16,4,50.0,0,1,,0,US,Telecommunications,,true,2024-01-15
3671-SHRSP,Telco-3671-SHRSP,,,starter,80.6,,2023-09-17,,2023-12-16,4,37.5,0,0,,1,US,Telecommunications,,true,2024-01-15
0979-MOZQI,Telco-0979-MOZQI,,,enterprise,39.0,24,2018-12-12,2024-11-10,2024-01-15,8,25.0,0,2,,0,US,Telecommunications,,false,
2732-ISEZX,Telco-2732-ISEZX,,,starter,20.5,,2023-08-18,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
3313-QKNKB,Telco-3313-QKNKB,,,growth,85.55,12,2019-03-12,2020-03-06,2023-12-16,4,37.5,0,4,,2,US,Telecommunications,,true,2024-01-15
0323-XWWTN,Telco-0323-XWWTN,,,enterprise,26.4,24,2023-10-17,2025-10-06,2024-01-15,3,25.0,0,0,,0,US,Telecommunications,,false,
1937-OTUKY,Telco-1937-OTUKY,,,enterprise,98.2,24,2018-02-15,2026-01-04,2024-01-15,15,75.0,0,3,,0,US,Telecommunications,,false,
1573-LGXBA,Telco-1573-LGXBA,,,growth,97.55,12,2019-05-11,2024-04-14,2024-01-15,15,62.5,0,4,,0,US,Telecommunications,,false,
1764-VUUMT,Telco-1764-VUUMT,,,enterprise,19.95,24,2018-08-14,2024-07-13,2024-01-15,3,12.5,0,5,,0,US,Telecommunications,,false,
5073-WXOYN,Telco-5073-WXOYN,,,starter,50.8,,2019-02-10,,2023-12-16,2,37.5,0,5,,2,US,Telecommunications,,true,2024-01-15
4713-ZBURT,Telco-4713-ZBURT,,,enterprise,99.7,24,2020-05-05,2024-04-14,2024-01-15,15,62.5,0,3,,0,US,Telecommunications,,false,
3050-GBUSH,Telco-3050-GBUSH,,,starter,34.8,,2023-10-17,,2024-01-15,8,12.5,0,0,,0,US,Telecommunications,,false,
0207-MDKNV,Telco-0207-MDKNV,,,starter,105.1,,2022-10-22,,2023-12-16,4,75.0,0,0,,2,US,Telecommunications,,true,2024-01-15
7876-AEHIG,Telco-7876-AEHIG,,,growth,60.15,12,2019-11-07,2024-10-11,2024-01-15,8,62.5,0,2,,0,US,Telecommunications,,false,
7945-HLKEA,Telco-7945-HLKEA,,,growth,64.75,12,2019-02-10,2025-01-09,2024-01-15,8,62.5,0,2,,1,US,Telecommunications,,false,
9342-VNIMQ,Telco-9342-VNIMQ,,,starter,54.65,,2021-04-30,,2024-01-15,8,37.5,0,2,,0,US,Telecommunications,,false,
9851-KIELU,Telco-9851-KIELU,,,starter,110.1,,2023-03-21,,2023-12-16,4,87.5,0,0,,2,US,Telecommunications,,true,2024-01-15
3523-BRGUW,Telco-3523-BRGUW,,,growth,19.3,12,2021-11-26,2024-11-10,2024-01-15,3,12.5,0,2,,0,US,Telecommunications,,false,
3908-BLSYF,Telco-3908-BLSYF,,,starter,83.9,,2023-07-19,,2023-12-16,4,37.5,0,0,,2,US,Telecommunications,,true,2024-01-15
3199-NPKCN,Telco-3199-NPKCN,,,growth,111.25,12,2018-07-15,2024-06-13,2024-01-15,15,87.5,0,2,,1,US,Telecommunications,,false,
5170-PTRKA,Telco-5170-PTRKA,,,growth,35.8,12,2020-01-06,2024-12-10,2024-01-15,8,25.0,0,2,,0,US,Telecommunications,,false,
4661-NJEUX,Telco-4661-NJEUX,,,starter,20.05,,2023-12-16,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
2123-AGEEN,Telco-2123-AGEEN,,,starter,84.35,,2023-06-19,,2024-01-15,15,37.5,0,0,,1,US,Telecommunications,,false,
1258-YMZNM,Telco-1258-YMZNM,,,growth,110.5,12,2021-10-27,2024-10-11,2024-01-15,15,87.5,0,2,,0,US,Telecommunications,,false,
0048-LUMLS,Telco-0048-LUMLS,,,growth,91.2,12,2020-12-31,2024-12-10,2024-01-15,15,37.5,0,3,,0,US,Telecommunications,,false,
7549-MYGPK,Telco-7549-MYGPK,,,starter,100.55,,2018-11-12,,2023-12-16,4,75.0,0,5,,2,US,Telecommunications,,true,2024-01-15
5898-IGSLP,Telco-5898-IGSLP,,,starter,89.3,,2021-06-29,,2024-01-15,15,62.5,0,1,,1,US,Telecommunications,,false,
3804-RVTGV,Telco-3804-RVTGV,,,starter,103.85,,2019-12-07,,2023-12-16,4,75.0,0,4,,0,US,Telecommunications,,true,2024-01-15
6259-WJQLC,Telco-6259-WJQLC,,,starter,81.1,,2021-05-30,,2024-01-15,15,37.5,0,2,,0,US,Telecommunications,,false,
9227-LUNBG,Telco-9227-LUNBG,,,starter,24.6,,2023-12-16,,2023-12-16,2,0.0,0,0,,2,US,Telecommunications,,true,2024-01-15
7997-EASSD,Telco-7997-EASSD,,,growth,81.2,12,2018-11-12,2024-10-11,2024-01-15,15,37.5,0,2,,0,US,Telecommunications,,false,
0730-KOAVE,Telco-0730-KOAVE,,,starter,94.3,,2021-07-29,,2024-01-15,15,62.5,0,2,,0,US,Telecommunications,,false,
8975-SKGRX,Telco-8975-SKGRX,,,enterprise,116.1,24,2018-03-17,2024-02-14,2024-01-15,15,100.0,0,2,,0,US,Telecommunications,,false,
0678-RLHVP,Telco-0678-RLHVP,,,enterprise,105.55,24,2019-09-08,2025-08-07,2024-01-15,15,75.0,0,4,,1,US,Telecommunications,,false,
4315-MURBD,Telco-4315-MURBD,,,starter,98.9,,2023-01-20,,2023-12-16,4,62.5,0,0,,0,US,Telecommunications,,true,2024-01-15
2267-FPIMA,Telco-2267-FPIMA,,,starter,94.4,,2019-12-07,,2024-01-15,15,62.5,0,4,,0,US,Telecommunications,,false,
1051-GEJLJ,Telco-1051-GEJLJ,,,starter,19.5,,2023-11-16,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
9734-YWGEX,Telco-9734-YWGEX,,,starter,98.3,,2023-04-20,,2023-12-16,4,62.5,0,0,,0,US,Telecommunications,,true,2024-01-15
2719-BDAQO,Telco-2719-BDAQO,,,starter,93.85,,2022-08-23,,2023-12-16,4,50.0,0,1,,2,US,Telecommunications,,true,2024-01-15
5285-MVEHD,Telco-5285-MVEHD,,,growth,105.6,12,2019-06-10,2024-05-14,2024-01-15,15,75.0,0,4,,0,US,Telecommunications,,false,
0379-DJQHR,Telco-0379-DJQHR,,,enterprise,81.35,24,2018-07-15,2024-06-13,2024-01-15,8,75.0,0,5,,0,US,Telecommunications,,false,
0781-LKXBR,Telco-0781-LKXBR,,,starter,100.5,,2023-04-20,,2023-12-16,4,62.5,0,0,,2,US,Telecommunications,,true,2024-01-15
5543-QDCRY,Telco-5543-QDCRY,,,starter,56.4,,2023-09-17,,2024-01-15,8,25.0,0,0,,1,US,Telecommunications,,false,
0297-RBCSG,Telco-0297-RBCSG,,,growth,65.35,12,2022-06-24,2024-06-13,2024-01-15,8,50.0,0,0,,0,US,Telecommunications,,false,
4694-PHWFW,Telco-4694-PHWFW,,,starter,19.95,,2023-05-20,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
0835-JKADZ,Telco-0835-JKADZ,,,enterprise,111.25,24,2018-03-17,2024-02-14,2024-01-15,15,87.5,0,2,,1,US,Telecommunications,,false,
1907-UBQFC,Telco-1907-UBQFC,,,starter,72.85,,2023-03-21,,2023-12-16,4,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
7508-SMHXL,Telco-7508-SMHXL,,,starter,89.0,,2022-10-22,,2024-01-15,15,50.0,0,1,,0,US,Telecommunications,,false,
3865-YIOTT,Telco-3865-YIOTT,,,growth,106.1,12,2018-02-15,2025-01-09,2024-01-15,15,75.0,0,6,,0,US,Telecommunications,,false,
5993-BQHEA,Telco-5993-BQHEA,,,growth,20.05,12,2023-01-20,2025-01-09,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
6024-RUGGH,Telco-6024-RUGGH,,,enterprise,25.2,24,2018-02-15,2026-01-04,2024-01-15,3,25.0,0,6,,0,US,Telecommunications,,false,
6513-EECDB,Telco-6513-EECDB,,,starter,73.55,,2023-12-16,,2023-12-16,4,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
3956-CJUST,Telco-3956-CJUST,,,starter,75.4,,2022-02-24,,2024-01-15,15,25.0,0,1,,0,US,Telecommunications,,false,
4079-WWQQQ,Telco-4079-WWQQQ,,,enterprise,65.55,24,2018-02-15,2026-01-04,2024-01-15,8,75.0,0,3,,0,US,Telecommunications,,false,
6103-BOCOU,Telco-6103-BOCOU,,,starter,80.7,,2021-11-26,,2024-01-15,15,37.5,0,2,,1,US,Telecommunications,,false,
5149-TGWDZ,Telco-5149-TGWDZ,,,growth,104.55,12,2022-04-25,2024-04-14,2024-01-15,15,75.0,0,0,,0,US,Telecommunications,,false,
7471-WNSUF,Telco-7471-WNSUF,,,growth,24.15,12,2019-02-10,2025-01-09,2024-01-15,3,25.0,0,5,,0,US,Telecommunications,,false,
8942-DBMHZ,Telco-8942-DBMHZ,,,starter,20.45,,2023-01-20,,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
4301-VVZKA,Telco-4301-VVZKA,,,starter,75.4,,2022-09-22,,2024-01-15,15,25.0,0,1,,1,US,Telecommunications,,false,
9199-PWQVC,Telco-9199-PWQVC,,,growth,79.7,12,2018-11-12,2024-10-11,2024-01-15,8,75.0,0,5,,0,US,Telecommunications,,false,
4824-GUCBY,Telco-4824-GUCBY,,,starter,81.7,,2022-03-26,,2024-01-15,15,37.5,0,1,,1,US,Telecommunications,,false,
5393-HJZSM,Telco-5393-HJZSM,,,starter,76.3,,2021-05-30,,2024-01-15,8,75.0,0,1,,0,US,Telecommunications,,false,
7074-IEVOJ,Telco-7074-IEVOJ,,,starter,79.4,,2023-10-17,,2023-12-16,4,37.5,0,0,,2,US,Telecommunications,,true,2024-01-15
9625-QSTYE,Telco-9625-QSTYE,,,starter,81.15,,2022-12-21,,2023-12-16,4,37.5,0,1,,2,US,Telecommunications,,true,2024-01-15
0862-PRCBS,Telco-0862-PRCBS,,,enterprise,103.75,24,2018-06-15,2024-05-14,2024-01-15,15,75.0,0,2,,0,US,Telecommunications,,false,
8812-ZRHFP,Telco-8812-ZRHFP,,,growth,86.45,12,2021-07-29,2024-07-13,2024-01-15,15,37.5,0,2,,1,US,Telecommunications,,false,
5146-CBVOE,Telco-5146-CBVOE,,,starter,75.1,,2022-09-22,,2024-01-15,15,25.0,0,1,,0,US,Telecommunications,,false,
0454-OKRCT,Telco-0454-OKRCT,,,enterprise,80.6,24,2021-04-30,2025-04-09,2024-01-15,15,37.5,0,1,,0,US,Telecommunications,,false,
5787-KXGIY,Telco-5787-KXGIY,,,enterprise,19.3,24,2018-02-15,2026-01-04,2024-01-15,3,12.5,0,6,,0,US,Telecommunications,,false,
4750-ZRXIU,Telco-4750-ZRXIU,,,starter,84.6,,2023-09-17,,2023-12-16,4,37.5,0,0,,2,US,Telecommunications,,true,2024-01-15
4198-VFOEA,Telco-4198-VFOEA,,,growth,33.6,12,2023-01-20,2025-01-09,2024-01-15,8,25.0,0,0,,0,US,Telecommunications,,false,
6630-UJZMY,Telco-6630-UJZMY,,,starter,83.25,,2023-09-17,,2024-01-15,15,37.5,0,0,,1,US,Telecommunications,,false,
5709-LVOEQ,Telco-5709-LVOEQ,,,enterprise,80.85,24,2024-01-15,2026-01-04,2024-01-15,8,75.0,0,0,,0,US,Telecommunications,,false,
6400-BWQKW,Telco-6400-BWQKW,,,starter,79.05,,2023-07-19,,2023-12-16,4,37.5,0,0,,2,US,Telecommunications,,true,2024-01-15
2692-AQCPF,Telco-2692-AQCPF,,,growth,108.05,12,2018-09-13,2024-08-12,2024-01-15,15,87.5,0,2,,0,US,Telecommunications,,false,
0347-UBKUZ,Telco-0347-UBKUZ,,,starter,19.9,,2022-10-22,,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
0835-DUUIQ,Telco-0835-DUUIQ,,,growth,21.05,12,2022-01-25,2025-01-09,2024-01-15,3,12.5,0,2,,0,US,Telecommunications,,false,
0811-GSDTP,Telco-0811-GSDTP,,,starter,30.15,,2022-12-21,,2024-01-15,8,12.5,0,1,,1,US,Telecommunications,,false,
7567-ECMCM,Telco-7567-ECMCM,,,starter,79.85,,2022-01-25,,2024-01-15,15,25.0,0,2,,0,US,Telecommunications,,false,
6115-ZTBFQ,Telco-6115-ZTBFQ,,,enterprise,65.5,24,2018-02-15,2026-01-04,2024-01-15,8,75.0,0,3,,0,US,Telecommunications,,false,
6353-BRMMA,Telco-6353-BRMMA,,,starter,104.1,,2019-08-09,,2024-01-15,15,75.0,0,4,,0,US,Telecommunications,,false,
6680-WKXRZ,Telco-6680-WKXRZ,,,starter,74.4,,2023-10-17,,2023-12-16,4,25.0,0,0,,0,US,Telecommunications,,true,2024-01-15
6231-WFGFH,Telco-6231-WFGFH,,,starter,20.5,,2023-09-17,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
9904-EHEVJ,Telco-9904-EHEVJ,,,starter,91.35,,2021-05-30,,2024-01-15,15,50.0,0,2,,0,US,Telecommunications,,false,
7028-DVOIQ,Telco-7028-DVOIQ,,,starter,99.05,,2021-03-01,,2023-12-16,4,62.5,0,2,,2,US,Telecommunications,,true,2024-01-15
6169-PPETC,Telco-6169-PPETC,,,enterprise,20.5,24,2021-03-01,2025-02-08,2024-01-15,3,12.5,0,2,,0,US,Telecommunications,,false,
4208-UFFGW,Telco-4208-UFFGW,,,starter,44.95,,2023-11-16,,2023-12-16,2,12.5,0,0,,1,US,Telecommunications,,true,2024-01-15
8584-KMVXD,Telco-8584-KMVXD,,,starter,75.6,,2023-05-20,,2024-01-15,15,25.0,0,0,,1,US,Telecommunications,,false,
8467-WYNSR,Telco-8467-WYNSR,,,starter,55.1,,2022-03-26,,2024-01-15,8,37.5,0,0,,0,US,Telecommunications,,false,
0851-DFJKB,Telco-0851-DFJKB,,,starter,58.95,,2022-10-22,,2024-01-15,8,50.0,0,0,,1,US,Telecommunications,,false,
5382-SOYZL,Telco-5382-SOYZL,,,starter,95.1,,2022-03-26,,2024-01-15,15,50.0,0,1,,1,US,Telecommunications,,false,
9448-REEVD,Telco-9448-REEVD,,,starter,44.7,,2023-12-16,,2023-12-16,2,12.5,0,0,,0,US,Telecommunications,,true,2024-01-15
3261-CQXOL,Telco-3261-CQXOL,,,enterprise,25.45,24,2018-03-17,2024-02-14,2024-01-15,3,25.0,0,5,,0,US,Telecommunications,,false,
8388-FYNPZ,Telco-8388-FYNPZ,,,starter,56.75,,2023-09-17,,2024-01-15,8,37.5,0,0,,1,US,Telecommunications,,false,
4002-BQWPQ,Telco-4002-BQWPQ,,,starter,81.75,,2021-12-26,,2024-01-15,8,87.5,0,1,,0,US,Telecommunications,,false,
5651-YLPRD,Telco-5651-YLPRD,,,starter,86.1,,2021-05-30,,2024-01-15,15,37.5,0,2,,1,US,Telecommunications,,false,
2826-DXLQO,Telco-2826-DXLQO,,,starter,29.8,,2023-06-19,,2024-01-15,8,12.5,0,0,,0,US,Telecommunications,,false,
4378-BZYFP,Telco-4378-BZYFP,,,growth,20.5,12,2022-08-23,2024-08-12,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
9489-UTFKA,Telco-9489-UTFKA,,,starter,60.9,,2023-05-20,,2024-01-15,8,37.5,0,0,,0,US,Telecommunications,,false,
4849-PYRLQ,Telco-4849-PYRLQ,,,enterprise,73.25,24,2019-06-10,2025-05-09,2024-01-15,8,75.0,0,2,,0,US,Telecommunications,,false,
9117-SHLZX,Telco-9117-SHLZX,,,starter,45.7,,2023-12-16,,2023-12-16,2,12.5,0,0,,1,US,Telecommunications,,true,2024-01-15
9889-TMAHG,Telco-9889-TMAHG,,,starter,100.3,,2023-05-20,,2023-12-16,4,62.5,0,0,,0,US,Telecommunications,,true,2024-01-15
4541-RMRLG,Telco-4541-RMRLG,,,starter,19.25,,2023-06-19,,2023-12-16,1,12.5,0,0,,2,US,Telecommunications,,true,2024-01-15
7764-BDPEE,Telco-7764-BDPEE,,,starter,20.85,,2023-10-17,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
3429-IFLEM,Telco-3429-IFLEM,,,enterprise,77.35,24,2018-03-17,2024-02-14,2024-01-15,8,75.0,0,2,,0,US,Telecommunications,,false,
3158-MOERK,Telco-3158-MOERK,,,starter,96.0,,2023-11-16,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
7294-TMAOP,Telco-7294-TMAOP,,,starter,90.55,,2023-12-16,,2023-12-16,4,37.5,0,0,,2,US,Telecommunications,,true,2024-01-15
5002-GCQFH,Telco-5002-GCQFH,,,starter,93.85,,2020-01-06,,2024-01-15,15,62.5,0,4,,0,US,Telecommunications,,false,
0556-FJEGU,Telco-0556-FJEGU,,,enterprise,70.1,24,2019-04-11,2025-03-10,2024-01-15,8,62.5,0,2,,0,US,Telecommunications,,false,
8919-FYFQZ,Telco-8919-FYFQZ,,,starter,30.35,,2020-06-04,,2023-12-16,2,12.5,0,3,,2,US,Telecommunications,,true,2024-01-15
0604-THJFP,Telco-0604-THJFP,,,enterprise,75.95,24,2019-03-12,2025-02-08,2024-01-15,8,62.5,0,2,,0,US,Telecommunications,,false,
2834-JRTUA,Telco-2834-JRTUA,,,enterprise,108.05,24,2018-03-17,2020-03-06,2023-12-16,4,87.5,0,2,,2,US,Telecommunications,,true,2024-01-15
5875-YPQFJ,Telco-5875-YPQFJ,,,starter,69.9,,2023-12-16,,2023-12-16,4,12.5,0,0,,2,US,Telecommunications,,true,2024-01-15
5879-SESNB,Telco-5879-SESNB,,,starter,75.25,,2023-02-19,,2024-01-15,15,25.0,0,0,,1,US,Telecommunications,,false,
6646-QVXLR,Telco-6646-QVXLR,,,growth,103.75,12,2018-12-12,2019-12-07,2023-12-16,4,75.0,0,5,,2,US,Telecommunications,,true,2024-01-15
6461-PPAXN,Telco-6461-PPAXN,,,growth,54.95,12,2021-03-01,2024-02-14,2024-01-15,8,37.5,0,1,,0,US,Telecommunications,,false,
3318-ISQFQ,Telco-3318-ISQFQ,,,starter,19.5,,2022-05-25,,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
1106-HRLKZ,Telco-1106-HRLKZ,,,enterprise,19.6,24,2020-10-02,2024-09-11,2024-01-15,3,12.5,0,3,,0,US,Telecommunications,,false,
2483-XSSMZ,Telco-2483-XSSMZ,,,growth,47.85,12,2020-11-01,2024-10-11,2024-01-15,8,25.0,0,3,,1,US,Telecommunications,,false,
8603-IJWDN,Telco-8603-IJWDN,,,starter,86.6,,2023-12-16,,2023-12-16,4,37.5,0,0,,2,US,Telecommunications,,true,2024-01-15
8165-ZJRNM,Telco-8165-ZJRNM,,,enterprise,23.75,24,2018-02-15,2026-01-04,2024-01-15,3,25.0,0,6,,0,US,Telecommunications,,false,
9369-XFEHK,Telco-9369-XFEHK,,,starter,80.6,,2021-04-30,,2023-12-16,4,37.5,0,2,,0,US,Telecommunications,,true,2024-01-15
2604-XVDAM,Telco-2604-XVDAM,,,starter,43.8,,2023-01-20,,2024-01-15,8,12.5,0,1,,0,US,Telecommunications,,false,
3717-OFRTN,Telco-3717-OFRTN,,,starter,19.75,,2023-12-16,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
9046-JBFWA,Telco-9046-JBFWA,,,starter,19.15,,2021-10-27,,2024-01-15,3,12.5,0,2,,0,US,Telecommunications,,false,
3280-NMUVX,Telco-3280-NMUVX,,,growth,19.6,12,2021-03-31,2024-03-15,2024-01-15,3,12.5,0,2,,0,US,Telecommunications,,false,
1206-EHBDD,Telco-1206-EHBDD,,,enterprise,80.3,24,2019-06-10,2025-05-09,2024-01-15,15,37.5,0,4,,0,US,Telecommunications,,false,
8361-LBRDI,Telco-8361-LBRDI,,,enterprise,24.35,24,2019-04-11,2025-03-10,2024-01-15,3,25.0,0,4,,0,US,Telecommunications,,false,
4883-KCPZJ,Telco-4883-KCPZJ,,,enterprise,25.25,24,2022-03-26,2024-03-15,2024-01-15,3,25.0,0,1,,0,US,Telecommunications,,false,
9108-EQPNQ,Telco-9108-EQPNQ,,,enterprise,26.1,24,2023-03-21,2025-03-10,2024-01-15,3,25.0,0,0,,0,US,Telecommunications,,false,
7277-KAMWT,Telco-7277-KAMWT,,,enterprise,20.0,24,2022-12-21,2024-12-10,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
3842-IYKUE,Telco-3842-IYKUE,,,starter,85.3,,2021-03-01,,2023-12-16,4,50.0,0,1,,0,US,Telecommunications,,true,2024-01-15
6641-XRPSU,Telco-6641-XRPSU,,,starter,70.0,,2021-03-31,,2023-12-16,4,12.5,0,2,,0,US,Telecommunications,,true,2024-01-15
1374-DMZUI,Telco-1374-DMZUI,,,starter,94.3,,2023-09-17,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
2545-LXYVJ,Telco-2545-LXYVJ,,,enterprise,20.7,24,2018-02-15,2026-01-04,2024-01-15,3,12.5,0,6,,0,US,Telecommunications,,false,
3234-VKACU,Telco-3234-VKACU,,,starter,70.3,,2023-11-16,,2024-01-15,8,50.0,0,0,,1,US,Telecommunications,,false,
8357-EQXFO,Telco-8357-EQXFO,,,starter,95.35,,2023-06-19,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
1989-PRJHP,Telco-1989-PRJHP,,,starter,75.5,,2021-10-27,,2023-12-16,4,25.0,0,2,,2,US,Telecommunications,,true,2024-01-15
8120-JDCAM,Telco-8120-JDCAM,,,starter,69.55,,2023-09-17,,2024-01-15,15,12.5,0,0,,0,US,Telecommunications,,false,
8917-FAEMR,Telco-8917-FAEMR,,,enterprise,19.85,24,2020-12-31,2024-12-10,2024-01-15,3,12.5,0,3,,0,US,Telecommunications,,false,
7047-YXDMZ,Telco-7047-YXDMZ,,,starter,20.0,,2022-04-25,,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
2858-EIMXH,Telco-2858-EIMXH,,,growth,95.85,12,2019-09-08,2024-08-12,2024-01-15,15,50.0,0,4,,0,US,Telecommunications,,false,
9524-EGPJC,Telco-9524-EGPJC,,,starter,90.1,,2022-07-24,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
6993-OHLXR,Telco-6993-OHLXR,,,starter,68.95,,2023-11-16,,2023-12-16,4,12.5,0,0,,2,US,Telecommunications,,true,2024-01-15
8818-XYFCQ,Telco-8818-XYFCQ,,,starter,99.55,,2021-05-30,,2023-12-16,4,62.5,0,2,,0,US,Telecommunications,,true,2024-01-15
6419-ZTTLE,Telco-6419-ZTTLE,,,growth,20.75,12,2022-02-24,2024-02-14,2024-01-15,3,12.5,0,1,,1,US,Telecommunications,,false,
0929-HYQEW,Telco-0929-HYQEW,,,starter,50.15,,2023-10-17,,2024-01-15,8,25.0,0,0,,0,US,Telecommunications,,false,
6614-YOLAC,Telco-6614-YOLAC,,,enterprise,58.65,24,2018-03-17,2024-02-14,2024-01-15,8,62.5,0,2,,0,US,Telecommunications,,false,
7426-RHZGU,Telco-7426-RHZGU,,,starter,95.9,,2023-04-20,,2024-01-15,15,50.0,0,0,,0,US,Telecommunications,,false,
4065-JJAVA,Telco-4065-JJAVA,,,starter,49.5,,2023-12-16,,2024-01-15,8,25.0,0,0,,1,US,Telecommunications,,false,
4695-VADHF,Telco-4695-VADHF,,,starter,57.45,,2022-07-24,,2023-12-16,2,37.5,0,1,,2,US,Telecommunications,,true,2024-01-15
3863-IUBJR,Telco-3863-IUBJR,,,growth,53.65,12,2023-01-20,2024-01-15,2023-12-16,2,25.0,0,1,,0,US,Telecommunications,,true,2024-01-15
7649-SIJJF,Telco-7649-SIJJF,,,enterprise,80.1,24,2018-03-17,2024-02-14,2024-01-15,8,87.5,0,2,,0,US,Telecommunications,,false,
9361-YNQWJ,Telco-9361-YNQWJ,,,growth,24.4,12,2018-10-13,2024-09-11,2024-01-15,3,25.0,0,5,,0,US,Telecommunications,,false,
3748-FVMZZ,Telco-3748-FVMZZ,,,starter,40.05,,2023-09-17,,2024-01-15,8,25.0,0,0,,1,US,Telecommunications,,false,
9391-TTOYH,Telco-9391-TTOYH,,,starter,19.5,,2022-02-24,,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
1452-XRSJV,Telco-1452-XRSJV,,,starter,51.05,,2020-11-01,,2024-01-15,8,25.0,0,3,,0,US,Telecommunications,,false,
3422-WJOYD,Telco-3422-WJOYD,,,growth,54.35,12,2021-09-27,2024-09-11,2024-01-15,8,37.5,0,1,,0,US,Telecommunications,,false,
8242-SOQUO,Telco-8242-SOQUO,,,starter,84.7,,2023-08-18,,2024-01-15,15,37.5,0,0,,1,US,Telecommunications,,false,
7460-ITWWP,Telco-7460-ITWWP,,,starter,86.1,,2020-05-05,,2024-01-15,15,37.5,0,3,,1,US,Telecommunications,,false,
7147-AYBAA,Telco-7147-AYBAA,,,starter,70.35,,2020-12-31,,2024-01-15,15,12.5,0,3,,0,US,Telecommunications,,false,
7868-TMWMZ,Telco-7868-TMWMZ,,,enterprise,110.0,24,2019-02-10,2025-01-09,2024-01-15,15,87.5,0,2,,0,US,Telecommunications,,false,
4822-RVYBB,Telco-4822-RVYBB,,,starter,100.6,,2023-05-20,,2023-12-16,4,62.5,0,0,,2,US,Telecommunications,,true,2024-01-15
6732-FZUGP,Telco-6732-FZUGP,,,growth,94.9,12,2020-03-06,2024-02-14,2024-01-15,15,62.5,0,3,,0,US,Telecommunications,,false,
8436-BJUMM,Telco-8436-BJUMM,,,starter,83.75,,2021-11-26,,2023-12-16,4,37.5,0,2,,2,US,Telecommunications,,true,2024-01-15
4184-TJFAN,Telco-4184-TJFAN,,,starter,88.3,,2023-10-17,,2023-12-16,4,50.0,0,0,,1,US,Telecommunications,,true,2024-01-15
8329-GWVPJ,Telco-8329-GWVPJ,,,starter,69.75,,2019-12-07,,2024-01-15,15,12.5,0,4,,0,US,Telecommunications,,false,
1352-VHKAJ,Telco-1352-VHKAJ,,,starter,71.6,,2021-10-27,,2024-01-15,8,62.5,0,1,,0,US,Telecommunications,,false,
4145-UQXUQ,Telco-4145-UQXUQ,,,starter,92.1,,2023-05-20,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
2632-TACXW,Telco-2632-TACXW,,,enterprise,23.65,24,2018-12-12,2024-11-10,2024-01-15,3,25.0,0,5,,0,US,Telecommunications,,false,
8146-QQKZH,Telco-8146-QQKZH,,,enterprise,81.85,24,2018-03-17,2024-02-14,2024-01-15,8,75.0,0,2,,0,US,Telecommunications,,false,
1767-CJKBA,Telco-1767-CJKBA,,,enterprise,25.1,24,2018-08-14,2024-07-13,2024-01-15,3,25.0,0,5,,0,US,Telecommunications,,false,
6445-TNRXS,Telco-6445-TNRXS,,,enterprise,114.7,24,2018-06-15,2024-05-14,2024-01-15,15,100.0,0,2,,0,US,Telecommunications,,false,
