external_id,name,email,phone,plan,monthly_revenue,contract_length_months,signup_date,contract_end_date,last_activity_date,logins_last_30d,feature_usage_score,support_tickets_open,support_tickets_total,nps_score,billing_issues_count,country,industry,company_size,is_churned,churned_at
EXT-2737,Chavez and Sons,monicaavery@jenkins.com,+1-444-807-7794x6207,starter,163.53,,2022-06-07,,2026-06-09,13,70.0,0,1,65,1,DE,FinTech,large,false,
EXT-2738,Powers-Carlson,andrew17@garrett.com,(699)314-0688,starter,97.92,,2023-02-20,,2026-06-01,21,50.2,0,1,100,0,GB,SaaS,small,false,
EXT-2739,Gonzalez Group,christopheranderson@howard-arias.com,(461)278-1703x211,growth,372.23,12,2022-02-03,2023-02-01,2026-06-10,16,78.7,0,2,52,0,AU,LegalTech,mid,false,
EXT-2740,Rodriguez-Christensen,mandypetty@anderson-simpson.org,(261)433-7184x449,starter,170.64,,2024-04-22,,2026-04-23,5,28.3,3,3,5,4,NL,HealthTech,small,true,2025-06-28
EXT-2741,"Morris, Thomas and Foster",dudleycody@mitchell-brown.info,941.467.8127,starter,68.63,,2025-01-26,,2026-05-30,19,65.6,1,1,60,0,FR,EdTech,large,false,
EXT-2742,Jones and Sons,humphreypatricia@herrera.com,362.498.5797x36383,growth,763.70,,2024-07-06,,2026-06-12,22,76.5,0,0,56,0,DE,FinTech,small,false,
EXT-2743,"Maldonado, Flores and Johnson",ashleycole@johnson.biz,(217)870-6736x8205,starter,100.36,,2024-07-30,,2026-04-11,2,3.7,0,4,21,1,GB,EdTech,mid,true,2026-03-11
EXT-2744,"Thomas, Hopkins and Jackson",crystalmurphy@miller.com,3584714692,growth,983.05,,2022-12-21,,2026-06-06,21,48.8,1,1,,0,US,FinTech,small,false,
EXT-2745,Holden and Sons,ashley79@grant.com,469.298.4802,starter,92.87,,2023-08-18,,2026-05-28,5,17.1,2,2,22,2,DE,MarTech,mid,false,
EXT-2746,Yates-Bean,eileendaniels@george.com,+1-924-295-9881x1457,enterprise,2786.56,12,2023-03-08,2024-03-01,2026-06-07,26,57.2,0,0,,0,GB,HRTech,mid,false,
EXT-2747,"Pena, Davis and Mclean",paulamorales@woods-ryan.com,9979461917,free,0.00,,2024-04-07,,2026-05-25,23,77.0,0,1,61,0,US,E-commerce,small,false,
EXT-2748,Weaver-Vincent,twagner@hood.com,693.270.8580x62350,starter,66.26,,2023-06-21,,2026-03-07,5,9.2,4,10,-1,1,DE,LegalTech,mid,true,2024-03-10
EXT-2749,"Kline, Ward and Vang",vluna@bryant.com,882-555-4428x679,growth,856.04,24,2024-09-15,2026-09-01,2026-06-08,14,73.5,0,2,59,0,DE,MarTech,large,false,
EXT-2750,Gomez PLC,jacob32@patel.biz,338.791.5624,starter,130.86,,2024-04-17,,2026-01-15,4,12.5,1,4,-24,2,NL,MarTech,large,true,2024-08-20
EXT-2751,Patel LLC,vthompson@jackson-johnston.biz,001-333-858-9513,starter,128.75,,2022-11-15,,2026-06-10,17,72.5,0,0,51,0,GB,EdTech,mid,false,
EXT-2752,Diaz-Lynn,ystone@nguyen.com,930-434-9189x117,growth,648.51,12,2023-03-28,2024-03-01,2026-06-11,22,50.4,0,0,46,1,FR,PropTech,mid,false,
EXT-2753,Gonzalez Ltd,brandi40@roberson.biz,515-847-1553x1325,enterprise,3863.05,12,2024-11-29,2025-11-01,2026-06-05,25,80.7,2,2,71,0,SG,SaaS,mid,false,
EXT-2754,Luna-Sampson,allenronald@williams-moyer.com,(314)910-5276,starter,188.46,,2023-12-08,,2026-05-24,3,33.0,3,9,27,2,NL,InsurTech,small,false,
EXT-2755,"Brown, Oconnor and Anderson",xsmith@young.net,+1-256-722-5866,growth,491.33,,2023-10-19,,2026-06-06,27,63.9,1,1,51,1,FR,FinTech,mid,false,
EXT-2756,"Hunter, Sparks and Cole",kramirez@vasquez.net,348-359-6559x42824,starter,73.03,,2024-08-10,,2026-06-08,21,60.5,0,1,48,0,US,LegalTech,mid,false,
EXT-2757,"Patterson, Cook and Taylor",khanbrad@watson-hall.com,732-715-5130,free,0.00,,2023-09-19,,2026-05-11,4,10.4,3,6,0,1,US,HealthTech,large,true,2025-05-17
EXT-2758,Johnson-Harris,lpeters@garcia.net,+1-666-899-7273x677,growth,854.54,,2022-02-14,,2026-05-31,21,58.2,0,1,,0,GB,PropTech,large,false,
EXT-2759,Burgess and Sons,meghan25@clark-benjamin.net,428.212.3123,growth,836.88,,2023-05-18,,2026-05-24,21,69.6,0,0,57,0,US,HealthTech,large,true,2024-09-30
EXT-2760,"Torres, Davis and Bennett",mcclureapril@baker-moore.net,750.982.7681x722,enterprise,3500.93,,2022-06-10,,2026-06-09,16,57.2,2,4,68,0,DE,InsurTech,small,true,2022-11-08
EXT-2761,Flores-Francis,anna47@gray.com,929-318-7683x16082,starter,120.05,,2023-11-14,,2026-06-10,30,66.6,1,1,97,0,US,FinTech,mid,false,
EXT-2762,"Harrison, Brown and Mcdaniel",scottlove@frost.org,(505)822-2999,starter,55.17,,2024-11-24,,2026-06-06,27,35.9,1,1,55,0,US,PropTech,large,false,
EXT-2763,Moses Ltd,qlloyd@jones.com,625.653.9835,growth,488.30,12,2025-01-02,2026-01-01,2026-05-30,15,60.5,0,1,41,0,BR,InsurTech,large,false,
EXT-2764,Martinez-Hardy,fmclaughlin@martin.com,309.454.4979,starter,148.80,,2023-09-01,,2026-01-28,2,55.0,0,6,30,0,US,EdTech,small,true,2025-06-29
EXT-2765,Munoz-Charles,ksmith@alexander.com,539-478-7137x52988,growth,617.09,24,2025-03-01,2027-03-01,2026-06-12,18,92.9,1,1,48,0,FR,SaaS,small,false,
EXT-2766,Johnson Ltd,taylormichael@gibbs.com,9047879788,free,0.00,,2024-03-17,,2026-05-17,2,28.8,2,7,,2,SG,HealthTech,mid,false,
EXT-2767,"Clark, Singh and Bush",elizabeth52@walsh.com,001-303-704-4361x995,starter,126.32,,2022-01-24,,2026-06-08,22,76.4,1,1,-5,0,GB,SaaS,mid,false,
EXT-2768,Finley Ltd,johnsonedward@jackson.com,+1-801-943-7483x0930,enterprise,4231.92,24,2024-11-29,2026-11-01,2026-05-12,7,6.5,2,4,,2,CA,HealthTech,mid,false,
EXT-2769,Clark PLC,hdavis@sanders.com,001-321-332-1767x201,growth,425.27,24,2024-10-26,2026-10-01,2026-05-25,31,81.2,1,1,33,1,GB,MarTech,small,false,
EXT-2770,Reyes Inc,robinwilliams@griffith.net,001-273-439-3049x366,enterprise,4893.73,24,2022-03-15,2024-03-01,2026-06-07,26,88.3,0,0,89,0,SG,SaaS,mid,false,
EXT-2771,Curtis-Ortega,kimberly12@thompson-davis.com,+1-468-625-0952,starter,194.55,,2023-06-10,,2026-03-01,3,38.3,1,6,-49,3,GB,E-commerce,mid,false,
EXT-2772,Anderson-Larsen,jackierichardson@griffith-franco.com,001-303-499-5297x013,enterprise,4633.17,,2023-04-17,,2026-06-07,18,80.1,1,1,67,0,US,InsurTech,large,false,
EXT-2773,Lee-Mcconnell,amber64@lewis.com,420-927-0615,starter,109.40,,2022-01-26,,2026-06-08,16,89.8,0,1,55,0,FR,E-commerce,large,false,
EXT-2774,Grant LLC,jacksonchristine@higgins-maynard.biz,(290)563-2248x15542,starter,171.02,,2024-04-06,,2026-01-23,4,25.1,0,2,11,1,BR,LegalTech,small,true,2024-05-10
EXT-2775,"Page, Mitchell and Wright",smithmichael@frye-elliott.info,(464)591-5795x546,growth,818.78,12,2022-08-30,2023-08-01,2026-05-24,21,93.2,0,2,30,0,DE,EdTech,large,false,
EXT-2776,Mendoza-Rodriguez,steven01@peters.net,803-606-8317,starter,108.79,,2024-01-25,,2026-04-02,3,38.8,2,4,12,2,GB,HealthTech,large,true,2024-03-15
EXT-2777,Burns Group,stephenszachary@santiago.com,001-215-907-1380x671,growth,889.64,24,2023-03-31,2025-03-01,2026-05-18,24,84.7,2,3,58,0,US,HealthTech,small,false,
EXT-2778,"Perez, Miller and Williams",michael84@evans-owen.com,730-909-6258,growth,617.53,12,2023-05-22,2024-05-01,2026-06-07,17,75.2,1,3,87,0,DE,HealthTech,mid,false,
EXT-2779,Warner-Carlson,hjohnson@smith.com,+1-362-574-6662x159,starter,119.58,,2023-09-27,,2026-06-04,22,100.0,1,2,45,0,BR,LegalTech,large,false,
EXT-2780,Lyons Group,johnsontina@perry-garcia.com,+1-290-611-0797x7140,starter,133.74,,2023-07-29,,2026-06-05,29,96.9,2,2,54,1,CA,MarTech,mid,false,
EXT-2781,"Young, Tate and Arnold",audrey53@bright.com,999-580-9497x698,starter,96.34,,2024-11-09,,2025-12-15,5,30.3,1,7,16,1,US,PropTech,small,true,2025-11-15
EXT-2782,"Brown, Ford and Gonzales",cervantespatrick@brady.com,(537)540-7794,starter,98.21,,2023-07-12,,2026-01-04,2,43.1,3,5,58,1,IN,SaaS,mid,true,2025-12-12
EXT-2783,Gill Group,jasonbarker@santiago.com,+1-970-414-2620x370,starter,193.43,,2022-11-10,,2026-06-09,22,43.9,0,1,60,1,GB,HRTech,mid,false,
EXT-2784,Davis Inc,donnahopkins@pratt.net,935-499-8989,growth,813.82,,2023-12-17,,2026-06-04,24,59.9,0,1,53,0,CA,LegalTech,small,false,
EXT-2785,Miller Group,simonamanda@matthews.com,986-744-8221,growth,467.41,,2022-03-25,,2026-06-11,29,97.2,0,0,44,0,SG,SaaS,large,false,
EXT-2786,"Palmer, Ho and Duncan",xcompton@randolph-ryan.com,4485067571,free,0.00,,2024-08-03,,2025-12-24,4,20.8,6,11,1,1,GB,FinTech,mid,true,2025-05-28
EXT-2787,Elliott-Evans,pdavis@miller.org,629-268-8276x970,free,0.00,,2023-03-26,,2026-04-03,2,26.0,0,1,-8,1,BR,HRTech,large,true,2023-09-18
EXT-2788,"Gomez, Reeves and Green",tylerrodney@simmons-snyder.net,+1-832-474-8835x6517,growth,537.84,24,2023-06-28,2025-06-01,2026-03-17,4,62.1,1,5,37,2,GB,HRTech,mid,true,2023-11-04
EXT-2789,Bowman-Dyer,smiles@bennett.org,(804)478-4217x02851,starter,148.97,,2022-03-05,,2026-06-08,16,50.9,0,2,41,0,BR,LegalTech,large,false,
EXT-2790,Zavala LLC,margaretrussell@payne.com,986-488-3906x246,enterprise,4120.38,,2022-11-23,,2026-05-23,24,67.5,0,3,68,0,NL,LegalTech,small,true,2023-02-07
EXT-2791,"Wallace, Johnston and Coleman",davischarles@willis.com,(492)536-1337x605,starter,126.06,,2023-02-07,,2026-02-04,3,22.0,2,6,51,0,DE,EdTech,mid,true,2024-06-23
EXT-2792,Hull LLC,moraleskimberly@johnson.com,001-247-824-1916x503,starter,169.22,,2024-04-29,,2026-06-08,18,56.3,0,1,52,1,CA,E-commerce,small,false,
EXT-2793,Bruce-Harrison,vmosley@barton.com,+1-389-680-8806x782,starter,175.27,,2023-05-22,,2026-06-01,21,90.8,1,2,83,0,SG,InsurTech,mid,false,
EXT-2794,Ramos Group,cobbmary@lopez.com,+1-969-689-3969,growth,449.46,,2022-10-16,,2026-06-08,23,100.0,0,1,86,0,BR,SaaS,mid,false,
EXT-2795,"James, Edwards and Stafford",murphybrianna@lara-williams.com,+1-329-920-7536x051,free,0.00,,2022-02-16,,2026-05-25,4,5.2,3,6,44,4,US,SaaS,mid,false,
EXT-2796,Henderson Ltd,perezcaitlin@aguirre.biz,001-221-289-4559x067,starter,135.97,,2022-08-30,,2026-06-01,15,64.8,0,1,68,0,AU,EdTech,small,false,
EXT-2797,Wheeler Ltd,lindsay48@wright.biz,+1-648-796-6760x5642,starter,173.12,,2023-12-19,,2026-04-17,4,20.1,1,4,-12,0,GB,EdTech,large,true,2024-11-29
EXT-2798,Grimes-Burns,bmorgan@hayes.com,889.806.2354,free,0.00,,2022-03-20,,2026-04-04,7,56.2,1,5,-21,3,US,MarTech,mid,true,2024-07-25
EXT-2799,Dickerson and Sons,srogers@rodriguez.com,+1-695-430-0622x122,growth,503.24,24,2022-07-08,2024-07-01,2026-06-04,13,66.9,1,2,33,1,DE,SaaS,large,false,
